Lat,Lon,City,State,Highlight,Decade,Count,Links
39.317824,-82.102011,"Athens","Ohio","All","1970",3,0
39.317824,-82.102011,"Athens","Ohio","Art","1970",2,0
39.317824,-82.102011,"Athens","Ohio","Culture","1970",1,0
39.317824,-82.102011,"Athens","Ohio","Art","All",3,0
39.317824,-82.102011,"Athens","Ohio","Culture","All",1,0
40.74838,-73.996705,"New York","New York","Art","1980",12,0
42.054551,-87.694331,"Evanston","Illinois","All","All",3,0
42.054551,-87.694331,"Evanston","Illinois","All","1880",1,0
42.054551,-87.694331,"Evanston","Illinois","Education","1880",1,0
42.054551,-87.694331,"Evanston","Illinois","Poetry","1880",1,0
42.054551,-87.694331,"Evanston","Illinois","Education","All",1,0
42.054551,-87.694331,"Evanston","Illinois","Poetry","All",1,0
36.8466,-76.2855,"Norfolk","Virginia","All","1880",1,0
36.8466,-76.2855,"Norfolk","Virginia","All","1890",1,0
32.779506,-79.937069,"Charleston","South Carolina","All","All",11,0
32.779506,-79.937069,"Charleston","South Carolina","All","1890",1,0
32.779506,-79.937069,"Charleston","South Carolina","All","1900",1,0
32.85937,-90.403145,"Yazoo City","Mississippi","All","All",2,0
32.85937,-90.403145,"Yazoo City","Mississippi","All","1920",1,0
32.85937,-90.403145,"Yazoo City","Mississippi","All","1930",1,0
32.85937,-90.403145,"Yazoo City","Mississippi","All","1940",2,0
32.85937,-90.403145,"Yazoo City","Mississippi","All","1950",1,0
38.912217,-77.017691,"Washington","District of Columbia","Culture","1980",5,0
38.912217,-77.017691,"Washington","District of Columbia","Culture","All",10,0
40.7308,-74.1744,"Newark","New Jersey","All","All",29,0
40.7308,-74.1744,"Newark","New Jersey","All","1960",6,0
40.7308,-74.1744,"Newark","New Jersey","Poetry","1960",2,0
40.7308,-74.1744,"Newark","New Jersey","Poetry","All",3,0
39.775006,-86.109348,"Indianapolis","Indiana","All","All",32,1
39.775006,-86.109348,"Indianapolis","Indiana","All","1970",5,1
39.775006,-86.109348,"Indianapolis","Indiana","Art","1970",1,0
39.775006,-86.109348,"Indianapolis","Indiana","Health","1970",1,0
39.775006,-86.109348,"Indianapolis","Indiana","History","1970",1,0
39.775006,-86.109348,"Indianapolis","Indiana","Poetry","1970",1,0
39.775006,-86.109348,"Indianapolis","Indiana","Art","All",1,0
39.775006,-86.109348,"Indianapolis","Indiana","Health","All",1,0
39.775006,-86.109348,"Indianapolis","Indiana","History","All",3,0
39.775006,-86.109348,"Indianapolis","Indiana","Poetry","All",1,0
47.611435,-122.330456,"Seattle","Washington","Civil rights","1960",1,0
47.611435,-122.330456,"Seattle","Washington","Civil rights","All",1,0
33.401559,-86.705511,"Birmingham","Alabama","All","All",42,0
33.401559,-86.705511,"Birmingham","Alabama","All","1890",6,0
42.279379,-83.783998,"Ann Arbor","Michigan","Music","1990",1,0
42.279379,-83.783998,"Ann Arbor","Michigan","Music","All",2,0
43.0459,-76.1528,"Syracuse","New York","All","All",6,0
43.0459,-76.1528,"Syracuse","New York","All","1970",3,0
43.0459,-76.1528,"Syracuse","New York","Poetry","1970",1,0
43.0459,-76.1528,"Syracuse","New York","Poetry","All",1,0
38.912217,-77.017691,"Washington","District of Columbia","Art","1960",3,0
38.912217,-77.017691,"Washington","District of Columbia","Poetry","1960",3,0
37.413156,-94.70225,"Pittsburg","Kansas","All","All",3,0
37.413156,-94.70225,"Pittsburg","Kansas","All","1910",2,0
41.168343,-96.209633,"Omaha","Nebraska","All","1890",3,0
35.610222,-88.814011,"Jackson","Tennessee","All","All",6,0
35.610222,-88.814011,"Jackson","Tennessee","All","1890",3,0
38.996303,-76.929891,"College Park","Maryland","All","1990",1,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","All","1980",19,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","Education","1980",2,0
43.073,-89.3817,"Madison","Wisconsin","All","All",25,0
43.073,-89.3817,"Madison","Wisconsin","All","1970",8,0
43.073,-89.3817,"Madison","Wisconsin","Poetry","1970",1,0
43.073,-89.3817,"Madison","Wisconsin","Poetry","All",1,0
40.74838,-73.996705,"New York","New York","Music","1960",5,0
40.109522,-88.203631,"Urbana","Illinois","Education","1980",1,0
40.109522,-88.203631,"Urbana","Illinois","Education","All",1,0
42.896659,-78.884575,"Buffalo","New York","All","All",15,0
42.896659,-78.884575,"Buffalo","New York","All","1970",7,0
42.896659,-78.884575,"Buffalo","New York","History","1970",2,0
42.896659,-78.884575,"Buffalo","New York","History","All",3,0
40.105155,-83.010069,"Columbus","Ohio","All","All",34,0
40.105155,-83.010069,"Columbus","Ohio","All","1990",8,0
40.105155,-83.010069,"Columbus","Ohio","Education","1990",1,0
40.105155,-83.010069,"Columbus","Ohio","Education","All",1,0
37.057951,-76.460722,"Newport News","Virginia","All","All",4,0
37.057951,-76.460722,"Newport News","Virginia","All","1910",1,0
37.057951,-76.460722,"Newport News","Virginia","Art","1910",1,0
37.057951,-76.460722,"Newport News","Virginia","Science","1910",1,0
37.057951,-76.460722,"Newport News","Virginia","Art","All",1,0
37.057951,-76.460722,"Newport News","Virginia","Science","All",1,0
28.539882,-81.372668,"Orlando","Florida","All","1970",3,0
39.746931,-105.062036,"Denver","Colorado","All","All",15,0
39.746931,-105.062036,"Denver","Colorado","All","1980",4,0
39.746931,-105.062036,"Denver","Colorado","Health","1980",1,0
39.746931,-105.062036,"Denver","Colorado","Music","1980",1,0
39.746931,-105.062036,"Denver","Colorado","Poetry","1980",1,0
39.746931,-105.062036,"Denver","Colorado","Health","All",2,0
39.746931,-105.062036,"Denver","Colorado","Music","All",3,0
39.746931,-105.062036,"Denver","Colorado","Poetry","All",3,0
39.746931,-105.062036,"Denver","Colorado","All","1970",5,0
39.746931,-105.062036,"Denver","Colorado","Health","1970",1,0
39.746931,-105.062036,"Denver","Colorado","Music","1970",1,0
39.746931,-105.062036,"Denver","Colorado","Poetry","1970",1,0
45.061132,-92.954847,"St. Paul","Minnesota","All","1880",1,0
41.747025,-111.822613,"Logan","Utah","All","All",1,0
41.747025,-111.822613,"Logan","Utah","All","1990",1,0
47.611435,-122.330456,"Seattle","Washington","All","1980",2,0
47.611435,-122.330456,"Seattle","Washington","Education","1980",1,0
47.611435,-122.330456,"Seattle","Washington","History","1980",1,0
47.611435,-122.330456,"Seattle","Washington","Education","All",1,0
47.611435,-122.330456,"Seattle","Washington","History","All",2,0
40.74838,-73.996705,"New York","New York","Education","1990",3,0
38.546212,-92.152462,"Jefferson City","Missouri","All","All",23,0
38.546212,-92.152462,"Jefferson City","Missouri","All","1970",3,0
38.841111,-77.538056,"Manassas","Virginia","All","All",1,0
38.841111,-77.538056,"Manassas","Virginia","All","1990",1,0
41.885847,-87.618123,"Chicago","Illinois","Music","1990",10,0
41.885847,-87.618123,"Chicago","Illinois","Poetry","1990",3,0
41.885847,-87.618123,"Chicago","Illinois","Music","All",27,0
30.450731,-91.186954,"Baton Rouge","Louisiana","All","1990",22,0
34.215405,-91.995812,"Pine Bluff","Arkansas","All","All",4,0
34.215405,-91.995812,"Pine Bluff","Arkansas","All","1940",2,0
37.100565,-76.409939,"Hampton","Virginia","All","All",51,1
37.100565,-76.409939,"Hampton","Virginia","All","1920",3,0
37.100565,-76.409939,"Hampton","Virginia","Education","1920",1,0
37.100565,-76.409939,"Hampton","Virginia","Education","All",9,0
37.100565,-76.409939,"Hampton","Virginia","All","1930",3,0
19.702522,-155.093921,"Hilo","Hawaii","All","All",1,0
19.702522,-155.093921,"Hilo","Hawaii","All","1980",1,0
30.450731,-91.186954,"Baton Rouge","Louisiana","Science","1970",1,0
30.450731,-91.186954,"Baton Rouge","Louisiana","Science","All",2,0
38.634616,-90.191313,"St. Louis","Missouri","All","1910",5,0
38.634616,-90.191313,"St. Louis","Missouri","Poetry","1910",1,0
38.634616,-90.191313,"St. Louis","Missouri","Poetry","All",2,0
41.168343,-96.209633,"Omaha","Nebraska","All","1930",3,0
41.168343,-96.209633,"Omaha","Nebraska","All","1940",3,0
41.168343,-96.209633,"Omaha","Nebraska","All","1950",2,0
34.788889,-86.571944,"Normal","Alabama","All","All",4,0
34.788889,-86.571944,"Normal","Alabama","All","1980",2,0
34.788889,-86.571944,"Normal","Alabama","Education","1980",1,0
34.788889,-86.571944,"Normal","Alabama","Education","All",1,0
42.448497,-76.492911,"Ithaca","New York","All","All",4,0
42.448497,-76.492911,"Ithaca","New York","All","1980",2,0
34.788889,-86.571944,"Normal","Alabama","All","1950",1,0
33.401559,-86.705511,"Birmingham","Alabama","All","1960",5,0
33.401559,-86.705511,"Birmingham","Alabama","Civil rights","1960",1,0
33.401559,-86.705511,"Birmingham","Alabama","Civil rights","All",2,0
33.196891,-87.562666,"Tuscaloosa","Alabama","All","All",7,0
33.196891,-87.562666,"Tuscaloosa","Alabama","All","1940",2,0
34.726866,-86.567318,"Huntsville","Alabama","All","1960",4,0
34.726866,-86.567318,"Huntsville","Alabama","Civil rights","1960",1,0
34.726866,-86.567318,"Huntsville","Alabama","Civil rights","All",1,0
32.3743,-86.3118,"Montgomery","Alabama","All","1880",6,0
32.431623,-85.68606,"Tuskegee","Alabama","All","All",42,0
32.431623,-85.68606,"Tuskegee","Alabama","All","1900",6,0
32.3743,-86.3118,"Montgomery","Alabama","All","1950",5,0
32.3743,-86.3118,"Montgomery","Alabama","All","1920",4,0
32.3743,-86.3118,"Montgomery","Alabama","Education","1920",2,0
32.3743,-86.3118,"Montgomery","Alabama","Education","All",4,0
32.3743,-86.3118,"Montgomery","Alabama","Education","1950",1,0
32.3743,-86.3118,"Montgomery","Alabama","All","1960",2,0
33.401559,-86.705511,"Birmingham","Alabama","All","1940",5,0
40.74838,-73.996705,"New York","New York","Art","1970",14,0
40.74838,-73.996705,"New York","New York","Music","1970",13,0
40.444025,-86.923661,"West Lafayette","Indiana","All","1990",3,0
61.211571,-149.876077,"Anchorage","Alaska","All","All",3,0
61.211571,-149.876077,"Anchorage","Alaska","All","1950",1,0
42.6525,-73.7566,"Albany","New York","All","1960",1,0
42.6525,-73.7566,"Albany","New York","Civil rights","1960",1,0
42.6525,-73.7566,"Albany","New York","Education","1960",1,0
42.6525,-73.7566,"Albany","New York","Civil rights","All",3,0
31.567783,-84.161923,"Albany","Georgia","All","1930",1,0
31.567783,-84.161923,"Albany","Georgia","All","1960",2,0
31.838257,-91.095691,"Lorman","Mississippi","All","All",9,0
31.838257,-91.095691,"Lorman","Mississippi","All","1980",3,0
42.357603,-71.068432,"Boston","Massachusetts","All","1900",6,0
42.357603,-71.068432,"Boston","Massachusetts","Education","1900",1,0
42.357603,-71.068432,"Boston","Massachusetts","Education","All",5,0
31.288519,-92.463349,"Alexandria","Louisiana","All","All",2,0
31.288519,-92.463349,"Alexandria","Louisiana","All","1960",2,0
41.4918,-81.6757,"Cleveland","Ohio","All","1850",2,0
40.111017,-88.240747,"Champaign","Illinois","All","All",6,0
40.111017,-88.240747,"Champaign","Illinois","All","1960",2,0
42.347429,-83.060398,"Detroit","Michigan","All","1980",12,0
42.347429,-83.060398,"Detroit","Michigan","Culture","1980",1,0
42.347429,-83.060398,"Detroit","Michigan","Culture","1990",1,0
42.347429,-83.060398,"Detroit","Michigan","Culture","All",1,0
40.8222,-73.921735,"Bronx","New York","All","All",15,0
40.8222,-73.921735,"Bronx","New York","All","1990",5,0
40.8222,-73.921735,"Bronx","New York","History","1990",1,0
40.8222,-73.921735,"Bronx","New York","History","All",1,0
40.474536,-79.952524,"Pittsburgh","Pennsylvania","All","All",18,0
40.474536,-79.952524,"Pittsburgh","Pennsylvania","All","1990",1,0
40.474536,-79.952524,"Pittsburgh","Pennsylvania","History","1990",1,0
40.474536,-79.952524,"Pittsburgh","Pennsylvania","History","All",3,0
34.0004,-81.033418,"Columbia","South Carolina","All","All",18,0
34.0004,-81.033418,"Columbia","South Carolina","All","1930",2,0
35.319104,-89.133692,"Whiteville","Tennessee","All","All",1,0
35.319104,-89.133692,"Whiteville","Tennessee","All","1930",1,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","All","1940",6,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","Comic","1940",1,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","Comic","All",4,0
33.502545,-80.859282,"Orangeburg","South Carolina","All","All",5,0
33.502545,-80.859282,"Orangeburg","South Carolina","All","1940",2,0
33.502545,-80.859282,"Orangeburg","South Carolina","Education","1940",1,0
33.502545,-80.859282,"Orangeburg","South Carolina","Education","All",2,0
33.973093,-118.247896,"Los Angeles","California","Music","1990",7,0
33.973093,-118.247896,"Los Angeles","California","Music","All",16,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","Poetry","1990",3,0
40.1162,-75.0141,"Philadelphia","Pennsylvania","Poetry","All",12,0
25.779,-80.1982,"Miami","Florida","All","All",52,0
25.779,-80.1982,"Miami","Florida","All","1980",23,0
32.3743,-86.3118,"Montgomery","Alabama","All","1940",1,0
33.7564,-84.3918,"Atlanta","Georgia","All","1950",11,0
38.546212,-92.152462,"Jefferson City","Missouri","All","1950",5,0
38.546212,-92.152462,"Jefferson City","Missouri","All","1960",2,0
35.651498,-80.488945,"Salisbury","North Carolina","All","All",8,0
35.651498,-80.488945,"Salisbury","North Carolina","All","1950",1,0
36.10237,-80.222798,"Winston-Salem","North Carolina","All","All",16,0
36.10237,-80.222798,"Winston-Salem","North Carolina","All","1930",3,0
37.220001,-77.432594,"Petersburg","Virginia","All","1880",3,0
32.524398,-92.715785,"Grambling","Louisiana","All","1950",2,0
32.524398,-92.715785,"Grambling","Louisiana","All","1960",3,0
32.524398,-92.715785,"Grambling","Louisiana","All","1990",16,0
32.2999,-90.1843,"Jackson","Mississippi","All","1950",3,0
32.2999,-90.1843,"Jackson","Mississippi","All","1960",16,0
30.505972,-97.747187,"Austin","Texas","All","1970",5,0
29.201168,-81.037071,"Daytona Beach","Florida","All","1960",3,0
36.069741,-79.768151,"Greensboro","North Carolina","All","1950",2,0
32.325366,-95.292179,"Tyler","Texas","All","All",12,0
32.325366,-95.292179,"Tyler","Texas","All","1970",3,0
32.325366,-95.292179,"Tyler","Texas","All","1980",3,0
29.960484,-90.075301,"New Orleans","Louisiana","All","1930",7,0
29.960484,-90.075301,"New Orleans","Louisiana","All","1940",7,0
29.960484,-90.075301,"New Orleans","Louisiana","All","1950",5,0
29.960484,-90.075301,"New Orleans","Louisiana","All","1960",16,0
29.960484,-90.075301,"New Orleans","Louisiana","All","1970",21,0
30.093056,-95.9875,"Prairie View","Texas","All","1980",9,0
38.546212,-92.152462,"Jefferson City","Missouri","All","1980",6,0
38.546212,-92.152462,"Jefferson City","Missouri","All","1990",4,0
33.7564,-84.3918,"Atlanta","Georgia","All","1920",17,0
30.450731,-91.186954,"Baton Rouge","Louisiana","All","1960",7,0
31.838257,-91.095691,"Lorman","Mississippi","All","1940",1,0
44.983473,-93.268251,"Minneapolis","Minnesota","All","1990",10,0
34.419668,-119.70782,"Santa Barbara","California","All","All",4,0
34.419668,-119.70782,"Santa Barbara","California","All","1990",2,0
34.419668,-119.70782,"Santa Barbara","California","Poetry","1990",1,0
34.419668,-119.70782,"Santa Barbara","California","Poetry","All",1,0
37.444324,-122.149685,"Palo Alto","California","All","All",1,0
37.444324,-122.149685,"Palo Alto","California","All","1990",1,0
37.8691,-122.2696,"Berkeley","California","Poetry","1980",3,0
33.7564,-84.3918,"Atlanta","Georgia","All","1880",6,0
37.9746,-87.5674,"Evansville","Indiana","All","All",2,0
37.9746,-87.5674,"Evansville","Indiana","All","1960",1,0
40.74838,-73.996705,"New York","New York","All","1840",7,0
42.357603,-71.068432,"Boston","Massachusetts","Poetry","1830",1,0
42.357603,-71.068432,"Boston","Massachusetts","All","1840",6,0
42.357603,-71.068432,"Boston","Massachusetts","Poetry","1840",2,0
40.74838,-73.996705,"New York","New York","All","1830",10,0
38.2435,-85.7639,"Louisville","Kentucky","All","1870",3,0
40.8222,-73.921735,"Bronx","New York","All","1980",5,0
38.912217,-77.017691,"Washington","District of Columbia","Education","1980",6,0
39.115733,-94.627139,"Kansas City","Kansas","All","All",16,0
39.115733,-94.627139,"Kansas City","Kansas","All","1880",1,0
39.115733,-94.627139,"Kansas City","Kansas","All","1890",4,0
39.115733,-94.627139,"Kansas City","Kansas","All","1900",2,0
39.29463,-76.625203,"Baltimore","Maryland","All","1870",1,0
41.885847,-87.618123,"Chicago","Illinois","All","1940",39,0
41.885847,-87.618123,"Chicago","Illinois","Civil rights","1940",6,0
41.885847,-87.618123,"Chicago","Illinois","All","1950",25,0
41.885847,-87.618123,"Chicago","Illinois","Civil rights","1950",3,0
41.885847,-87.618123,"Chicago","Illinois","Civil rights","All",17,0
41.885847,-87.618123,"Chicago","Illinois","Art","1940",1,0
41.885847,-87.618123,"Chicago","Illinois","Poetry","1940",5,0
38.634616,-90.191313,"St. Louis","Missouri","All","1890",2,0
38.634616,-90.191313,"St. Louis","Missouri","All","1900",2,0
40.74838,-73.996705,"New York","New York","All","1860",11,1
40.74838,-73.996705,"New York","New York","Education","1860",1,0
36.167028,-86.778441,"Nashville","Tennessee","All","1990",11,0
36.167028,-86.778441,"Nashville","Tennessee","Music","1990",2,0
36.167028,-86.778441,"Nashville","Tennessee","Music","All",4,0
34.748342,-92.281939,"Little Rock","Arkansas","All","All",20,0
34.748342,-92.281939,"Little Rock","Arkansas","All","1880",4,0
34.748342,-92.281939,"Little Rock","Arkansas","All","1890",3,0
34.748342,-92.281939,"Little Rock","Arkansas","All","1900",3,0
40.74838,-73.996705,"New York","New York","All","1850",10,1
41.885847,-87.618123,"Chicago","Illinois","All","1920",17,0
41.885847,-87.618123,"Chicago","Illinois","History","1920",2,0
41.885847,-87.618123,"Chicago","Illinois","History","All",15,0
40.74838,-73.996705,"New York","New York","All","1870",3,0
40.74838,-73.996705,"New York","New York","All","1880",6,0
40.74838,-73.996705,"New York","New York","All","1890",4,0
